date,time,DOY,ALB_1_1_1,CHK__1_1_1,DAQM_T_1_1_1,VIN_1_1_1,DRM_POWER_STATUS_1_1_1,DRM_V_BATTERY_1_1_1,DRM_V_MAIN_1_1_1,LWIN_1_1_1,LWOUT_1_1_1,PPFD_1_1_1,P_RAIN_1_1_1,RH_1_1_1,RN_1_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SWIN_1_1_1,SWOUT_1_1_1,TA_1_1_1,TNR_C_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1
2024-01-24,05:30,24.2291,-0.716158,96.1333,20.7169,12.2429,15.0000,12.8402,25.3215,350.277,390.562,0.268156E-02,0.00000,94.4411,-43.3060,-15.3298,-11.3889,-18.4875,0.171000,-9999,-9999,-1.94040,1.08037,289.813,15.8927,297.050,-9999,-9999
2024-01-24,06:00,24.2499,-1.73067,129.500,20.4776,12.2428,15.0000,12.8392,25.3159,350.868,390.974,0.401048,0.00000,94.2270,-43.1438,-14.7374,-11.4610,-18.7102,0.171000,-9999,-9999,-1.56403,1.47429,289.829,15.8513,297.050,-9999,-9999
2024-01-24,06:30,24.2707,1.32946,124.300,20.3810,12.2429,15.0000,12.8381,25.3283,352.278,392.256,20.1947,0.00000,93.6125,-36.0601,-14.9458,-11.2590,-18.7533,0.171167,-9999,-9999,7.34408,3.42546,289.847,16.0082,296.917,-9999,-9999
2024-01-24,07:00,24.2916,0.351649,110.600,20.7474,12.2428,15.0000,12.8372,25.4859,356.163,400.286,87.8668,0.00000,86.2216,-17.5014,-15.1143,-10.9592,-18.4897,0.171833,-9999,-9999,40.2872,13.6659,291.617,17.3752,296.850,-9999,-9999
2024-01-24,07:30,24.3124,0.243189,123.867,22.2229,12.2427,15.0000,12.8369,25.9533,359.216,414.627,266.874,0.00000,83.6279,49.4821,-14.9379,-10.0505,-17.2315,0.172000,-9999,-9999,136.905,32.0113,293.758,20.0906,296.850,-9999,-9999
2024-01-24,08:00,24.3332,0.252991,98.5667,26.0828,12.2426,15.0000,12.8344,26.3991,366.879,432.938,560.475,0.00000,69.1067,154.233,-13.9851,-8.20622,-14.2478,0.172000,-9999,-9999,294.663,74.3719,296.680,24.6259,296.850,-9999,-9999
2024-01-24,08:30,24.3541,0.232875,116.367,30.4555,12.2425,15.0000,12.8334,26.7162,374.817,450.553,790.926,0.00000,64.6229,244.128,-12.1198,-6.08439,-10.1401,0.172000,-9999,-9999,416.737,96.8727,297.940,27.7771,296.850,-9999,-9999
2024-01-24,09:00,24.3749,0.216837,119.167,33.4758,12.2423,15.0000,12.8360,26.8723,381.412,466.492,1011.56,0.00000,61.5251,335.432,-9.83234,-4.09162,-5.51662,0.172000,-9999,-9999,536.742,116.230,299.225,29.8046,296.850,-9999,-9999
2024-01-24,09:30,24.3957,0.201859,131.300,35.6195,12.2422,15.0000,12.8378,27.8757,390.728,482.185,1201.02,0.00000,53.6902,422.176,-7.38432,-2.21572,-0.853674,0.172000,-9999,-9999,643.388,129.755,301.152,32.3028,297.003,-9999,-9999
2024-01-24,10:00,24.4165,0.192575,119.200,37.1195,12.2424,15.0000,12.8399,28.1342,397.244,493.763,1368.78,0.00000,47.9558,502.988,-4.96746,-0.334070,3.89282,0.172000,-9999,-9999,742.447,142.939,302.451,33.4588,297.050,-9999,-9999
2024-01-24,10:30,24.4374,0.197121,136.500,37.2044,12.2423,15.0000,12.8438,28.0714,401.928,500.870,1528.21,0.00000,41.8412,553.988,-2.72290,1.12302,8.42950,0.172367,-9999,-9999,810.853,157.923,303.987,33.2421,297.220,-9999,-9999
2024-01-24,11:00,24.4582,0.182811,149.900,37.0273,12.2426,15.0000,12.8454,28.0053,404.348,504.509,1602.73,0.00000,41.5920,639.750,-1.30380,1.75015,12.1194,0.172500,-9999,-9999,905.413,165.502,304.253,33.2480,297.350,-9999,-9999
2024-01-24,11:30,24.4790,0.179202,145.133,37.1568,12.2424,15.0000,12.8467,27.9876,406.278,511.583,1692.23,0.00000,40.4841,659.884,-0.427811,2.46714,16.4195,0.170967,-9999,-9999,932.153,166.964,304.726,33.9298,297.430,-9999,-9999
2024-01-24,12:00,24.4999,0.173370,159.833,37.5786,12.2421,15.0000,12.8465,26.3799,409.715,516.218,1767.64,0.00000,39.9699,703.699,0.391841,3.34799,20.8755,0.171133,-9999,-9999,980.121,169.919,305.072,34.4931,297.550,-9999,-9999
2024-01-24,12:30,24.5207,0.172860,134.800,38.1628,12.2422,15.0000,12.8462,25.9876,409.126,517.445,1781.56,0.00000,38.5815,710.783,1.38754,4.44886,24.5130,0.172633,-9999,-9999,990.282,171.181,305.233,34.5339,297.550,-9999,-9999
2024-01-24,13:00,24.5415,0.168923,143.233,38.3151,12.2418,15.0000,12.8462,25.9623,410.769,516.939,1654.23,0.00000,38.7084,652.810,2.13580,4.91795,26.0398,0.169267,-9999,-9999,916.154,157.174,305.330,34.7020,297.780,-9999,-9999
2024-01-24,13:30,24.5624,0.172633,128.867,38.3005,12.2422,15.0000,12.8461,25.9273,412.389,518.624,1691.41,0.00000,39.9009,669.414,2.54613,5.06414,25.3289,0.169133,-9999,-9999,937.844,162.196,305.387,34.8719,297.850,-9999,-9999
2024-01-24,14:00,24.5832,0.173510,153.500,38.5380,12.2422,15.0000,12.8459,25.9088,412.873,514.838,1569.31,0.00000,39.5670,613.419,2.80166,5.27733,23.2308,0.170933,-9999,-9999,867.394,152.010,305.386,34.7198,297.850,-9999,-9999
2024-01-24,14:30,24.6040,0.177812,132.800,38.6898,12.2422,15.0000,12.8455,25.8881,413.661,513.661,1460.24,0.00000,39.4019,559.786,2.93034,5.14855,19.7124,0.168333,-9999,-9999,803.813,144.028,305.547,34.9325,297.963,-9999,-9999
2024-01-24,15:00,24.6249,0.185618,129.067,38.8167,12.2423,15.0000,12.8458,25.9054,414.192,507.977,1333.99,0.00000,39.4984,504.512,2.84161,4.82420,16.9898,0.169167,-9999,-9999,735.520,137.223,305.286,34.5658,298.050,-9999,-9999
2024-01-24,15:30,24.6457,0.187766,106.833,38.6214,12.2424,15.0000,12.8449,25.9134,412.431,501.003,1074.34,0.00000,40.5871,383.755,2.50452,4.33956,14.4872,0.170000,-9999,-9999,585.717,113.390,305.007,34.1991,298.050,-9999,-9999
2024-01-24,16:00,24.6665,0.209535,104.067,38.0388,12.2425,15.0000,12.8447,25.9722,411.478,495.625,942.244,0.00000,39.9207,322.997,2.03916,3.57910,12.0653,0.169700,-9999,-9999,515.232,108.088,304.967,33.8862,298.050,-9999,-9999
2024-01-24,16:30,24.6873,0.222426,115.400,37.6422,12.2428,15.0000,12.8439,25.9978,410.640,489.520,749.538,0.00000,39.9645,239.753,1.39632,2.86858,9.72045,0.167633,-9999,-9999,409.618,90.9846,304.693,33.3846,298.050,-9999,-9999
2024-01-24,17:00,24.7082,0.209950,136.000,37.3253,12.2429,15.0000,12.8426,25.9682,415.282,479.262,391.986,0.00000,42.2744,98.3756,0.715409,2.31096,7.73650,0.167967,-9999,-9999,209.197,46.8425,304.129,32.3052,298.050,-9999,-9999
2024-01-24,17:30,24.7290,0.159465,149.167,36.0357,12.2428,15.0000,12.8422,25.8445,412.159,463.218,138.695,0.00000,46.4584,1.42625,0.135975,1.85154,5.76056,0.168000,-9999,-9999,62.4255,9.94019,302.778,29.8019,298.050,-9999,-9999
2024-01-24,18:00,24.7498,0.170783,115.700,34.4336,12.2429,15.0000,12.8418,25.7969,411.267,452.581,60.9571,0.00000,50.1284,-20.1349,-0.324868,1.43103,3.76087,0.168000,-9999,-9999,25.7965,4.61701,301.944,28.3986,298.050,-9999,-9999
2024-01-24,18:30,24.7707,0.321863,133.900,32.9945,12.2429,15.0000,12.8402,25.7598,409.132,439.566,6.37095,0.00000,59.8315,-30.5278,-0.613295,0.722347,1.88166,0.168000,-9999,-9999,-1.12391,-1.03010,299.913,26.5220,298.050,-9999,-9999
2024-01-24,19:00,24.7915,0.173232,129.333,31.3461,12.2427,15.0000,12.8395,25.7474,406.096,432.789,0.209328E-01,0.00000,67.5153,-28.5419,-0.987654,-0.165407,-0.107882,0.168000,-9999,-9999,-2.29790,-0.449433,298.324,24.7146,298.050,-9999,-9999
2024-01-24,19:30,24.8123,-0.504467E-01,136.100,29.9875,12.2428,15.0000,12.8385,25.7326,392.332,426.859,0.553941E-02,0.00000,72.5744,-36.9155,-1.69858,-1.03031,-1.95229,0.168000,-9999,-9999,-2.41203,-0.233854E-01,297.354,23.6131,298.050,-9999,-9999
2024-01-24,20:00,24.8332,-0.324931,100.367,28.8776,12.2425,15.0000,12.8372,25.7113,386.462,422.930,0.597379E-02,0.00000,73.7963,-39.0441,-2.57453,-1.99435,-3.64691,0.168000,-9999,-9999,-2.19536,0.380703,296.818,22.8556,298.050,-9999,-9999
2024-01-24,20:30,24.8540,-0.458165,118.833,28.0266,12.2424,15.0000,12.8358,25.6875,383.245,420.438,0.657391E-02,0.00000,74.4623,-39.9812,-3.55313,-3.22539,-5.48566,0.168067,-9999,-9999,-2.01065,0.778026,296.415,22.3850,298.050,-9999,-9999
2024-01-24,21:00,24.8748,-0.555870,126.900,27.3383,12.2423,15.0000,12.8348,25.6615,382.452,417.848,0.701397E-02,0.00000,76.5474,-37.9602,-4.54158,-4.32546,-7.14312,0.168400,-9999,-9999,-1.70074,0.863540,295.855,21.7616,298.050,-9999,-9999
2024-01-24,21:30,24.8956,-0.891412,120.333,26.7589,12.2423,15.0000,12.8332,25.6328,384.415,416.353,0.457262E-02,0.00000,76.5945,-34.1050,-5.46525,-5.23655,-8.47914,0.168933,-9999,-9999,-1.04427,1.12183,295.689,21.4215,297.983,-9999,-9999
2024-01-24,22:00,24.9165,1.66085,103.667,26.4279,12.2421,15.0000,12.8318,25.6040,389.782,417.653,0.486591E-02,0.00000,75.2238,-29.6399,-6.28625,-5.65196,-9.30492,0.168300,-9999,-9999,-0.455715,1.31340,295.888,21.5655,297.850,-9999,-9999
2024-01-24,22:30,24.9373,-4.79658,94.7333,26.3125,12.2421,15.0000,12.8302,25.5765,385.117,417.936,0.495744E-02,0.00000,72.5744,-35.2021,-6.87059,-5.64382,-9.54028,0.167300,-9999,-9999,-0.950989,1.43215,296.267,21.8835,297.850,-9999,-9999
2024-01-24,23:00,24.9581,1.59001,102.467,26.2174,12.2421,15.0000,12.8294,25.5533,386.529,416.653,0.654520E-02,0.00000,74.5729,-32.2210,-7.25035,-5.85528,-9.95864,0.166300,-9999,-9999,-1.36216,0.734551,295.807,21.6464,297.850,-9999,-9999
2024-01-24,23:30,24.9790,-0.105165,127.100,26.0443,12.2119,15.0000,12.8290,25.5060,387.229,419.764,0.849070E-02,0.00000,76.5508,-34.9414,-7.59951,-6.05019,-10.3526,0.166000,-9999,-9999,-2.51703,-0.110470,295.457,23.6642,297.850,-9999,-9999
2024-01-25,00:00,25.0000,0.353247,113.467,25.8242,12.2112,15.0000,12.8286,25.4779,386.306,418.749,0.846930E-02,0.00000,78.2385,-34.8886,-7.88727,-6.14222,-10.5892,0.166067,-9999,-9999,-3.81299,-1.36739,295.124,24.3447,297.720,-9999,-9999
2024-01-25,00:30,25.0208,0.797682E-01,153.833,25.4951,12.2412,15.0000,12.8281,25.4770,380.141,413.801,0.857031E-02,0.00000,79.4447,-36.0817,-8.22561,-6.38342,-10.9438,0.166200,-9999,-9999,-3.01400,-0.591471,294.778,21.7873,297.550,-9999,-9999
2024-01-25,01:00,25.0416,-1.42541,108.233,25.2422,12.2426,15.0000,12.8273,25.4544,377.913,413.032,0.852482E-02,0.00000,76.4296,-37.7736,-8.61488,-6.63409,-11.3603,0.166067,-9999,-9999,-1.37693,1.27817,295.290,20.9467,297.550,-9999,-9999
2024-01-25,01:30,25.0624,-1.29088,107.533,25.1302,12.2423,15.0000,12.8273,25.4262,376.186,411.734,0.793906E-02,0.00000,77.9748,-38.2065,-8.95184,-6.94746,-11.7416,0.166200,-9999,-9999,-1.48739,1.17093,294.901,20.6604,297.550,-9999,-9999
2024-01-25,02:00,25.0833,-1.26195,106.700,25.0016,12.2426,15.0000,12.8256,25.4003,374.046,410.925,0.788381E-02,0.00000,77.2010,-39.6499,-9.25796,-7.23159,-12.1658,0.166133,-9999,-9999,-1.58870,1.18245,294.997,20.6495,297.550,-9999,-9999
2024-01-25,02:30,25.1041,-0.137526,117.900,24.7068,12.2427,15.0000,12.8258,25.3830,370.636,406.787,0.761950E-02,0.00000,83.0543,-38.8902,-9.52099,-7.58073,-12.5788,0.166933,-9999,-9999,-2.58361,0.155297,293.765,19.8372,297.510,-9999,-9999
2024-01-25,03:00,25.1249,-0.896067,102.867,24.2172,12.2426,15.0000,12.8257,25.3598,368.489,405.711,0.707436E-02,0.00000,84.0481,-39.9088,-9.80478,-8.05513,-13.0774,0.167200,-9999,-9999,-1.73261,0.954346,293.331,19.2547,297.363,-9999,-9999
2024-01-25,03:30,25.1458,-2.61993,100.300,23.8862,12.2427,15.0000,12.8252,25.3496,367.748,404.942,0.644581E-02,0.00000,84.8759,-39.9346,-10.1385,-8.26999,-13.4078,0.167267,-9999,-9999,-1.23643,1.50443,293.488,19.1272,297.350,-9999,-9999
2024-01-25,04:00,25.1666,-0.516983,135.700,23.6521,12.2428,15.0000,12.8254,25.3388,367.118,404.472,0.553887E-02,0.00000,87.8271,-40.1160,-10.4078,-8.40420,-13.7236,0.167533,-9999,-9999,-2.12362,0.638302,292.821,18.9304,297.350,-9999,-9999
2024-01-25,04:30,25.1874,-0.382716,141.667,23.3997,12.2426,15.0000,12.8238,25.3320,364.404,404.342,0.483890E-02,0.00000,86.4001,-43.1656,-10.6515,-8.16925,-13.6662,0.167867,-9999,-9999,-2.15719,1.06998,293.120,18.9029,297.350,-9999,-9999
2024-01-25,05:00,25.2083,-0.301307,104.167,23.0328,12.2428,15.0000,12.8234,25.3233,359.653,400.211,0.425496E-02,0.00000,92.9810,-43.6975,-10.7017,-8.33795,-13.8847,0.167867,-9999,-9999,-2.48371,0.655968,291.731,17.9500,297.200,-9999,-9999
2024-01-25,05:30,25.2291,-0.497630,117.833,22.4922,12.2428,15.0000,12.8230,25.3196,358.049,397.457,0.352676E-02,0.00000,94.4243,-42.3342,-10.9721,-8.71677,-14.6109,0.167533,-9999,-9999,-2.08567,0.840663,291.264,17.3462,297.050,-9999,-9999
2024-01-25,06:00,25.2499,-0.484670,141.200,22.0130,12.2428,15.0000,12.8227,25.3144,356.035,395.527,0.331482,0.00000,95.3519,-42.3036,-11.4775,-9.27720,-15.2870,0.167533,-9999,-9999,-1.93023,0.881107,290.793,16.9148,297.050,-9999,-9999
2024-01-25,06:30,25.2707,-0.531114,113.400,21.6036,12.2427,15.0000,12.8216,25.3304,356.498,395.951,21.8166,0.00000,95.7265,-33.8965,-12.0961,-9.86675,-15.8807,0.167533,-9999,-9999,9.33672,3.78040,290.839,16.8419,297.050,-9999,-9999
2024-01-25,07:00,25.2916,0.336935,120.900,21.7482,12.2428,15.0000,12.8215,25.5029,356.250,403.243,91.1354,0.00000,92.8955,-19.4253,-12.6135,-10.0540,-16.1689,0.167667,-9999,-9999,41.2260,13.6585,291.782,17.6006,297.030,-9999,-9999
2024-01-25,07:30,25.3124,0.248971,117.567,22.9055,12.2428,15.0000,12.8205,26.0417,359.574,416.901,285.147,0.00000,86.7325,45.6654,-12.7674,-9.35891,-15.2878,0.167733,-9999,-9999,136.059,33.0672,293.944,19.9116,296.863,-9999,-9999
2024-01-25,08:00,25.3332,0.255780,110.067,26.7846,12.2423,15.0000,12.8163,26.3793,368.539,436.935,559.793,0.00000,71.5600,152.198,-12.1106,-7.50136,-12.5898,0.167667,-9999,-9999,296.172,75.5786,297.473,25.0600,296.850,-9999,-9999
2024-01-25,08:30,25.3541,0.234811,132.800,31.2094,12.2422,15.0000,12.8147,26.6532,377.684,455.736,784.969,0.00000,67.8917,241.473,-10.4482,-5.30455,-8.72486,0.167600,-9999,-9999,417.362,97.8361,298.809,28.5651,296.850,-9999,-9999
2024-01-25,09:00,25.3749,0.218132,110.300,34.1323,12.2424,15.0000,12.8159,26.8037,385.405,470.288,1001.40,0.00000,56.3483,334.815,-8.24742,-3.18950,-4.16286,0.167533,-9999,-9999,536.612,116.915,300.248,30.5187,296.990,-9999,-9999
2024-01-25,09:30,25.3957,0.205207,127.600,36.1555,12.2422,15.0000,12.8208,27.7484,391.771,484.060,1184.09,0.00000,51.9091,420.810,-5.92873,-1.29774,0.317461,0.167633,-9999,-9999,645.440,132.341,301.599,32.2723,297.050,-9999,-9999
2024-01-25,10:00,25.4165,0.199624,116.267,36.8260,12.2423,15.0000,12.8227,28.1292,394.675,492.273,1363.48,0.00000,42.9279,504.845,-3.66646,0.153317,4.34678,0.166867,-9999,-9999,752.633,150.191,303.089,32.4887,297.060,-9999,-9999
2024-01-25,10:30,25.4374,0.200078,130.067,36.5286,12.2425,15.0000,12.8266,28.0869,394.700,496.911,1502.77,0.00000,40.9038,546.740,-2.21298,0.550043,7.26561,0.167000,-9999,-9999,809.059,160.107,303.331,32.3997,297.340,-9999,-9999
2024-01-25,11:00,25.4582,0.183221,127.167,36.3500,12.2427,15.0000,12.8293,28.0420,396.407,504.190,1581.23,0.00000,40.8312,629.604,-1.52989,0.969620,10.6013,0.167067,-9999,-9999,902.760,165.373,303.728,33.0535,297.350,-9999,-9999
2024-01-25,11:30,25.4790,0.180962,116.933,36.5695,12.2426,15.0000,12.8298,27.9960,398.381,509.772,1687.42,0.00000,39.9712,660.615,-0.723294,1.89165,15.4118,0.167900,-9999,-9999,942.112,170.105,304.037,33.4800,297.390,-9999,-9999
2024-01-25,12:00,25.4999,0.175224,141.633,37.1323,12.2419,15.0000,12.8297,26.6445,400.963,514.008,1751.75,0.00000,39.3311,698.959,0.334121,3.23992,20.4800,0.166500,-9999,-9999,984.509,172.506,304.439,33.8872,297.543,-9999,-9999
2024-01-25,12:30,25.5207,0.173734,141.367,37.7622,12.2419,15.0000,12.8297,25.9889,403.497,518.419,1766.21,0.00000,39.0931,704.433,1.40944,4.46905,24.1221,0.165000,-9999,-9999,991.634,172.280,304.841,34.4547,297.550,-9999,-9999
2024-01-25,13:00,25.5415,0.173776,142.367,38.0190,12.2421,15.0000,12.8306,25.9675,403.163,518.445,1750.36,0.00000,37.6570,697.160,2.34770,5.25066,26.0213,0.165667,-9999,-9999,983.317,170.875,304.928,34.5495,297.700,-9999,-9999
2024-01-25,13:30,25.5624,0.174764,168.633,38.1068,12.2421,15.0000,12.8298,25.9082,406.292,517.912,1688.58,0.00000,36.9576,668.688,2.83974,5.38222,25.6787,0.165600,-9999,-9999,945.566,165.258,305.119,34.6560,297.850,-9999,-9999
2024-01-25,14:00,25.5832,0.177853,151.733,38.3828,12.2421,15.0000,12.8298,25.9035,411.875,518.279,1640.22,0.00000,37.8434,647.574,2.94634,5.19188,23.3790,0.163700,-9999,-9999,917.087,163.108,305.392,35.0053,297.850,-9999,-9999
2024-01-25,14:30,25.6040,0.177156,104.000,38.7651,12.2422,15.0000,12.8309,25.8600,412.716,510.848,1380.48,0.00000,38.2550,530.179,2.94265,5.31090,20.0368,0.165700,-9999,-9999,766.396,138.085,305.139,34.7017,297.863,-9999,-9999
2024-01-25,15:00,25.6249,0.184887,141.800,38.4820,12.2425,15.0000,12.8305,25.9320,414.973,500.621,1126.38,0.00000,38.6760,419.105,2.83632,4.93355,17.2559,0.166000,-9999,-9999,621.176,116.422,304.747,33.8248,297.990,-9999,-9999
2024-01-25,15:30,25.6457,0.186192,158.333,37.7641,12.2427,15.0000,12.8301,25.9981,416.994,490.595,824.722,0.00000,39.4886,290.982,2.38670,4.13952,14.2575,0.165733,-9999,-9999,451.323,86.7396,304.393,32.9800,298.050,-9999,-9999
2024-01-25,16:00,25.6665,0.178902,130.233,37.0841,12.2427,15.0000,12.8294,26.0507,406.863,482.421,602.509,0.00000,39.3378,182.669,1.72683,3.43080,11.5504,0.164233,-9999,-9999,321.998,63.7716,304.087,32.2647,298.050,-9999,-9999
2024-01-25,16:30,25.6873,0.160233,128.167,36.2365,12.2430,15.0000,12.8290,25.9802,403.709,470.779,315.764,0.00000,40.1078,61.5002,1.01844,2.50412,8.71165,0.164000,-9999,-9999,157.149,28.5797,303.366,30.8594,298.050,-9999,-9999
2024-01-25,17:00,25.7082,0.154764,137.967,34.9516,12.2427,15.0000,12.8284,25.8541,399.945,460.179,163.391,0.00000,42.3370,0.431979,0.137269,1.51143,5.62689,0.164000,-9999,-9999,71.7824,11.1170,302.524,29.3073,298.050,-9999,-9999
2024-01-25,17:30,25.7290,0.179774,118.267,33.9425,12.2427,15.0000,12.8277,25.8049,399.763,456.542,125.777,0.00000,44.0985,-6.25791,-0.695741,0.790346,3.00068,0.164000,-9999,-9999,62.9859,12.4649,302.053,28.7123,298.050,-9999,-9999
2024-01-25,18:00,25.7498,0.144272,123.167,32.9995,12.2428,15.0000,12.8264,25.7700,393.896,441.641,48.9616,0.00000,49.5442,-32.3947,-1.34252,0.174379,1.04517,0.164000,-9999,-9999,18.1061,2.75577,300.804,27.2348,298.050,-9999,-9999
2024-01-25,18:30,25.7707,-1.52547,121.100,31.4398,12.2428,15.0000,12.8260,25.7434,384.433,426.612,6.10184,0.00000,63.3011,-43.1105,-1.78332,-0.670459,-0.799371,0.164000,-9999,-9999,-2.14400,-1.21222,297.956,24.6655,298.050,-9999,-9999
2024-01-25,19:00,25.7915,0.138094,106.800,29.5490,12.2426,15.0000,12.8249,25.7292,380.676,418.661,0.218300E-01,0.00000,71.0487,-40.5871,-2.45417,-1.90986,-3.11207,0.164000,-9999,-9999,-3.06975,-0.467441,296.184,22.5235,298.003,-9999,-9999
2024-01-25,19:30,25.8123,-0.550885,114.467,28.0643,12.2423,15.0000,12.8234,25.7137,381.323,416.329,0.431292E-02,0.00000,74.5470,-37.4428,-3.59939,-3.18330,-5.31406,0.164000,-9999,-9999,-1.84977,0.587244,295.570,21.6077,297.883,-9999,-9999
2024-01-25,20:00,25.8332,-0.549977,119.100,27.0844,12.2423,15.0000,12.8223,25.6924,376.825,414.002,0.491845E-02,0.00000,75.3216,-39.8654,-4.77176,-4.27507,-7.11072,0.164033,-9999,-9999,-1.89933,0.788632,295.245,21.1918,297.850,-9999,-9999
2024-01-25,20:30,25.8540,-1.12820,120.933,26.3339,12.2422,15.0000,12.8208,25.6717,375.460,412.288,0.557922E-02,0.00000,76.2822,-39.4705,-5.73746,-5.17126,-8.54982,0.164533,-9999,-9999,-1.55016,1.09288,294.840,20.7126,297.850,-9999,-9999
2024-01-25,21:00,25.8748,1.40503,134.933,25.8589,12.2419,15.0000,12.8196,25.6479,375.939,413.486,0.612165E-02,0.00000,71.8186,-40.3768,-6.60511,-5.99475,-9.73812,0.163000,-9999,-9999,-0.628918,2.20045,295.627,21.1078,297.850,-9999,-9999
2024-01-25,21:30,25.8956,-0.550085,142.633,25.7703,12.2421,15.0000,12.8183,25.6222,375.536,412.535,0.677620E-02,0.00000,71.9031,-39.6666,-7.27008,-6.43584,-10.5943,0.161267,-9999,-9999,-2.04760,0.620051,295.490,21.4335,297.590,-9999,-9999
2024-01-25,22:00,25.9165,3.07408,124.833,25.4549,12.2420,15.0000,12.8172,25.5935,373.221,409.252,0.743183E-02,0.00000,74.4839,-38.6550,-7.69280,-6.89451,-11.1736,0.161000,-9999,-9999,-1.79014,0.833742,294.829,20.6855,297.550,-9999,-9999
2024-01-25,22:30,25.9373,-0.795529E-01,101.100,25.0984,12.2417,15.0000,12.8164,25.5697,371.290,408.054,0.750874E-02,0.00000,74.5971,-39.4489,-8.22912,-7.18158,-11.6256,0.161000,-9999,-9999,-1.99820,0.687308,294.720,20.4751,297.550,-9999,-9999
2024-01-25,23:00,25.9581,2.49426,126.833,24.6523,12.2420,15.0000,12.8153,25.5462,369.329,405.001,0.423817E-02,0.00000,79.4948,-38.1461,-8.74698,-7.56820,-12.1635,0.161000,-9999,-9999,-1.80707,0.667267,293.701,19.6501,297.550,-9999,-9999
2024-01-25,23:30,25.9790,0.577975E-01,118.533,24.1852,12.2119,15.0000,12.8145,25.5014,373.091,407.921,0.424386E-02,0.00000,80.9697,-37.2780,-9.24828,-7.93100,-12.8003,0.161000,-9999,-9999,-2.73925,-0.291090,293.360,21.6806,297.437,-9999,-9999
2024-01-26,00:00,26.0000,0.305788,106.867,23.8687,12.2112,15.0000,12.8139,25.4754,373.437,408.310,0.632666E-02,0.00000,81.2097,-37.3614,-9.71513,-8.09142,-13.2757,0.161000,-9999,-9999,-3.84495,-1.35643,293.235,22.3539,297.350,-9999,-9999
2024-01-26,00:30,26.0208,-1.60973,109.600,23.4599,12.2411,15.0000,12.8137,25.4760,367.400,403.312,0.895432E-02,0.00000,83.3143,-38.4411,-10.1478,-8.23725,-13.6377,0.161000,-9999,-9999,-2.60602,-0.767913E-01,292.814,19.7150,297.350,-9999,-9999
2024-01-26,01:00,26.0416,-0.207170,145.700,23.1122,12.2426,15.0000,12.8127,25.4525,364.503,400.777,0.901661E-02,0.00000,85.3855,-38.8312,-10.6101,-8.50617,-14.1420,0.161433,-9999,-9999,-2.30422,0.253100,292.340,18.5206,297.350,-9999,-9999
2024-01-26,01:30,26.0624,-0.515386,129.133,22.7198,12.2424,15.0000,12.8121,25.4256,361.755,398.186,0.910002E-02,0.00000,88.1640,-39.0181,-11.0442,-8.90347,-14.5708,0.161900,-9999,-9999,-1.76726,0.820182,291.695,17.6948,297.080,-9999,-9999
2024-01-26,02:00,26.0833,-1.48071,130.467,22.3362,12.2430,15.0000,12.8113,25.4003,361.004,397.677,0.881296E-02,0.00000,88.5510,-39.3099,-11.4161,-9.37672,-15.1202,0.162067,-9999,-9999,-1.52289,1.11364,291.565,17.5151,297.050,-9999,-9999
2024-01-26,02:30,26.1041,-0.795035,130.833,22.1039,12.2428,15.0000,12.8112,25.3787,361.903,397.431,0.843329E-02,0.00000,86.6311,-38.0544,-11.7725,-9.41191,-15.3682,0.162133,-9999,-9999,-1.08647,1.43997,291.813,17.5271,297.050,-9999,-9999
2024-01-26,03:00,26.1249,-1.74820,111.500,22.0458,12.2430,15.0000,12.8103,25.3545,360.770,398.223,0.797941E-02,0.00000,86.6099,-40.2527,-12.0802,-9.57760,-15.6643,0.162067,-9999,-9999,-0.963915,1.83547,291.988,17.7985,297.043,-9999,-9999
2024-01-26,03:30,26.1458,-0.558142,125.900,22.0870,12.2427,15.0000,12.8100,25.3335,357.759,396.780,0.754015E-02,0.00000,87.2618,-42.0211,-12.3029,-9.70728,-15.7604,0.162133,-9999,-9999,-2.10120,0.898806,291.830,17.6712,296.930,-9999,-9999
2024-01-26,04:00,26.1666,-0.451289,97.2333,21.8034,12.2428,15.0000,12.8096,25.3187,356.371,394.367,0.625598E-02,0.00000,92.1369,-40.8746,-12.4911,-10.1368,-16.0873,0.162067,-9999,-9999,-2.07807,0.800586,290.903,16.9897,296.850,-9999,-9999
2024-01-26,04:30,26.1874,0.166212,87.7667,21.4635,12.2429,15.0000,12.8095,25.3094,368.763,395.989,0.459970E-02,0.00000,92.5869,-29.1942,-12.7453,-10.3556,-16.4962,0.162267,-9999,-9999,-0.863255,1.10550,290.646,16.7068,296.850,-9999,-9999
2024-01-26,05:00,26.2083,-0.542064,133.433,21.3753,12.2429,15.0000,12.8091,25.3008,357.634,396.024,0.508797E-02,0.00000,91.5853,-41.3290,-12.9977,-10.0471,-16.3711,0.162200,-9999,-9999,-1.71414,1.22505,290.940,16.9506,296.843,-9999,-9999
2024-01-26,05:30,26.2291,-0.559397,111.967,21.1919,12.2428,15.0000,12.8092,25.2964,353.359,392.413,0.484668E-02,0.00000,92.8956,-41.9756,-13.0908,-10.0044,-16.3002,0.162200,-9999,-9999,-1.99999,0.921532,290.324,16.4012,296.703,-9999,-9999
